id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35808578,"Sunny, comfortably cozy, private room",269375490,Rena,BROOKLYN,Canarsie,40.645670,-73.890910,"Private room",45,1,7,2019-07-06,7.00,1,68
35808986,"Private room overlooking backyard in bushwick",24342773,Chris,BROOKLYN,Bushwick,40.705340,-73.923570,"Private room",65,1,1,2019-06-23,1.00,1,188
35809169,"Triplex loft in williamsburg/maccarren park",242152267,Andris,BROOKLYN,Greenpoint,40.719900,-73.950850,"Entire home/apt",199,14,0,2000-01-01,0.00,1,21
35809258,"Cozy and modern 3br for upto 6 ppl - 4min to metro",269220629,"Isidro m.",BROOKLYN,"Crown heights",40.676710,-73.939910,"Entire home/apt",169,4,0,2000-01-01,0.00,1,324
35809289,"3 cozy light room brooklyn",102292061,Roman,BROOKLYN,"Sheepshead bay",40.586240,-73.944800,"Private room",50,1,5,2019-07-05,5.00,3,85
35810926,"Stylish and comfortable 3 bedrooms in williamsburg",185968630,Eli,BROOKLYN,Williamsburg,40.711150,-73.943710,"Entire home/apt",210,3,1,2019-06-27,1.00,1,254
35811237,"Centrally located spacious 1-bedroom apartment",269401661,Nick,MANHATTAN,"Murray hill",40.749420,-73.981700,"Entire home/apt",95,1,7,2019-06-29,7.00,1,54
35812122,"Room with private bathroom near times square",211196034,Sam,MANHATTAN,"Hell's kitchen",40.758950,-73.995090,"Private room",189,4,1,2019-07-02,1.00,1,8
35816788,"Artists cave",226970380,Tunie,MANHATTAN,"East village",40.725550,-73.981980,"Entire home/apt",145,1,3,2019-07-02,3.00,1,84
35817430,"Bright designer's flat in e williamsburg",104905299,Ben,BROOKLYN,Williamsburg,40.706900,-73.943600,"Entire home/apt",159,14,0,2000-01-01,0.00,1,345
35819469,"Best location! massive 5br townhouse w/ deck!",255306962,Roman,MANHATTAN,Midtown,40.762400,-73.969300,"Entire home/apt",299,30,2,2019-06-26,2.00,1,248
35821347,"Two bedroom in best part of brooklyn!! sleeps 6!!",262583834,Isabel,BROOKLYN,Bedford-stuyvesant,40.690690,-73.929800,"Entire home/apt",399,3,3,2019-07-07,3.00,1,235
35822763,"Quiet space in brooklyn",3599030,Julianna,BROOKLYN,"Crown heights",40.675550,-73.952980,"Private room",85,2,0,2000-01-01,0.00,1,363
35823101,"So chill!! very spacious and cozy bk apartment !!",269470349,Jim,BROOKLYN,Bushwick,40.701460,-73.919320,"Entire home/apt",75,2,3,2019-06-28,3.00,1,163
35823611,"Cute east village one bedroom apartment for 3",240141402,Kaspars,MANHATTAN,"East village",40.726070,-73.976220,"Entire home/apt",145,4,0,2000-01-01,0.00,1,26
35825111,"Comfortable and modern one bedroom in midtown west",269308830,Сергей,MANHATTAN,"Hell's kitchen",40.753950,-73.995930,"Entire home/apt",168,5,0,2000-01-01,0.00,1,50
35826493,"New modern entire 2bed parkview unforgettable",257647514,Juhyun,BROOKLYN,Bushwick,40.691850,-73.910730,"Entire home/apt",150,3,1,2019-06-27,1.00,2,21
35826544,"Gorgeous 3 bedroom close to manhattan",138729500,"John & leni",QUEENS,Astoria,40.760670,-73.919800,"Entire home/apt",225,2,2,2019-06-30,2.00,1,277
35826827,"1 bedroom apt close to times square",213156539,Javier,MANHATTAN,"Hell's kitchen",40.761710,-73.987280,"Entire home/apt",177,2,1,2019-06-24,1.00,1,125
35827321,"West village gem with private backyard",217852396,Evgeniy,MANHATTAN,"West village",40.738950,-74.002680,"Entire home/apt",199,5,0,2000-01-01,0.00,1,122
35827378,"Luxury spacious up to 5 bedroom house in brooklyn",269499114,Ramin,BROOKLYN,"Sheepshead bay",40.604670,-73.942430,"Entire home/apt",139,1,5,2019-07-07,5.00,1,162
35827600,"Amazing apartment half block away from the subway",64185868,Adriana,BROOKLYN,Bedford-stuyvesant,40.678220,-73.909380,"Private room",50,5,1,2019-06-19,1.00,1,32
35828713,"Midtown east 2 bedroom",221200420,Adam,MANHATTAN,"Murray hill",40.745540,-73.973680,"Entire home/apt",300,30,0,2000-01-01,0.00,23,349
35828913,"Murray hill luxury 2 bedrooms",221200420,Adam,MANHATTAN,"Murray hill",40.748330,-73.972530,"Entire home/apt",280,30,0,2000-01-01,0.00,23,336
35829338,"Bright 3bd/1ba apartment in the heart of brooklyn",219908197,Anthony,BROOKLYN,Williamsburg,40.716930,-73.942670,"Entire home/apt",295,2,1,2019-06-23,1.00,3,354
35829544,"Murray hill luxury apartment",221200420,Adam,MANHATTAN,"Murray hill",40.749640,-73.972030,"Entire home/apt",280,30,0,2000-01-01,0.00,23,336
35829570,"★ easy access to the best of brooklyn - tree top ★",393473,Bobby,BROOKLYN,Bedford-stuyvesant,40.692210,-73.951680,"Entire home/apt",116,2,4,2019-07-02,4.00,2,156
35830404,"Beautiful designed studio right of grand central!!",263205756,Matan,MANHATTAN,Midtown,40.752290,-73.969530,"Entire home/apt",155,1,2,2019-06-30,2.00,1,300
35830870,"Large 2bedroom apartment right off grand central!!",20053314,Noa,MANHATTAN,Midtown,40.751610,-73.970250,"Entire home/apt",175,1,0,2000-01-01,0.00,1,250
35830892,"Open floor plan, 1,000 sq ft in bed-stuy",6346488,S,BROOKLYN,Bedford-stuyvesant,40.682180,-73.921290,"Private room",120,2,1,2019-06-23,1.00,1,97
35830998,"Private bathroom bedroom close to subway",256479489,Amy,BROOKLYN,"Bath beach",40.605440,-74.001370,"Private room",59,1,0,2000-01-01,0.00,2,364
35831203,"Beautiful 2 bedroom by grand central and the un!!!",79008205,Josh,MANHATTAN,Midtown,40.751090,-73.970860,"Entire home/apt",155,1,0,2000-01-01,0.00,2,244
35831474,"Large apt with patio, walking to times square!!!!!",79008205,Josh,MANHATTAN,Midtown,40.752250,-73.971070,"Entire home/apt",165,1,0,2000-01-01,0.00,2,330
35831503,"Stunning duplex in prime park slope!",116535992,Jaclyn,BROOKLYN,"Park slope",40.678530,-73.977490,"Entire home/apt",250,5,0,2000-01-01,0.00,1,14
35831833,"Large apartment with patio, walk to times square!!",142408357,Rotem,MANHATTAN,Midtown,40.752090,-73.969440,"Entire home/apt",165,1,0,2000-01-01,0.00,1,341
35832547,"Big 1 bedroom located in union square",95000637,Mike,MANHATTAN,Gramercy,40.735920,-73.989930,"Entire home/apt",295,2,1,2019-07-01,1.00,1,0
35832561,"Spacious room in beautiful manhattan apartment!",20788222,Thirsa,MANHATTAN,Harlem,40.812160,-73.950360,"Private room",150,1,1,2019-06-23,1.00,1,59
35833041,"Luxury 5 bedroom | 3 bathroom south street seaport",268445572,"Gabrielle and steven",MANHATTAN,"Financial district",40.706620,-74.002580,"Entire home/apt",750,3,0,2000-01-01,0.00,1,352
35833383,"Spacious williamsburg loft/apartment",5900670,Natalie,BROOKLYN,Williamsburg,40.714010,-73.965720,"Entire home/apt",140,4,0,2000-01-01,0.00,1,24
35833554,"Bohemian garden apartment",359692,Hue,BROOKLYN,"Clinton hill",40.692290,-73.967740,"Entire home/apt",115,2,1,2019-06-30,1.00,1,26
35834284,"Charming studio in the heart of the west village",35733814,Margaret,MANHATTAN,"West village",40.735590,-73.999850,"Entire home/apt",199,30,0,2000-01-01,0.00,1,340
35834935,"Williamsburg apartment",82674375,Meg,BROOKLYN,Williamsburg,40.708980,-73.948850,"Entire home/apt",140,365,0,2000-01-01,0.00,1,331
35835601,"Sunny spacious quiet bedroom with a full bath.",47131399,Ben,BROOKLYN,Bedford-stuyvesant,40.679250,-73.942860,"Private room",80,1,1,2019-07-06,1.00,1,22
35835936,"Beautiful west village apartment",22550881,Graham,MANHATTAN,"West village",40.738950,-74.003930,"Entire home/apt",151,1,1,2019-07-05,1.00,1,8
35836163,"Brooklyn @ bedford",24933402,Megan,BROOKLYN,Williamsburg,40.715820,-73.957300,"Private room",75,9,0,2000-01-01,0.00,1,310
35836317,"Gorgeous duplex 2bed/1.5ba  modern",269242923,John,MANHATTAN,"Kips bay",40.744900,-73.978880,"Entire home/apt",288,5,2,2019-06-30,2.00,1,74
35836471,"Cozy large sunny artist retreat 10min to manhattan",269114687,Felicia,BROOKLYN,Williamsburg,40.717990,-73.958260,"Entire home/apt",188,5,1,2019-06-30,1.00,1,51
35837250,"Oversize brooklyn duplex with backyard!",73612539,Rebecca,BROOKLYN,Bedford-stuyvesant,40.686160,-73.949690,"Entire home/apt",195,2,0,2000-01-01,0.00,2,7
35837998,"Large 2-bedroom 2-bath apt by central park",8066407,Vladimir,MANHATTAN,Harlem,40.799810,-73.954360,"Entire home/apt",250,4,0,2000-01-01,0.00,1,13
35838750,"Beautiful apartment. coolest area of bed-stuy!",23831257,Nicole,BROOKLYN,Bedford-stuyvesant,40.682690,-73.929310,"Private room",50,7,0,2000-01-01,0.00,2,214
35839059,"Light filled studio apt with expansive city view",106823925,Kyle,BROOKLYN,"Downtown brooklyn",40.688860,-73.983030,"Entire home/apt",100,2,0,2000-01-01,0.00,1,69
35839537,"Empire state jazz! superb location!",269585762,Teri,MANHATTAN,Midtown,40.748940,-73.987880,"Entire home/apt",99,1,2,2019-06-22,2.00,1,264
35839702,"Brooklyn's best location ~ kingsland paradise",27007200,Lili,BROOKLYN,Williamsburg,40.719300,-73.939930,"Entire home/apt",125,7,0,2000-01-01,0.00,1,29
35839810,"Private bedroom in bushwick townhouse",6237789,Pierrick,BROOKLYN,Bushwick,40.692090,-73.918820,"Private room",50,7,1,2019-06-29,1.00,1,18
35840369,"Layton apt. is only 20 min ride into manhattan, ny",269592097,Selma,"STATEN ISLAND","St. george",40.642440,-74.084940,"Entire home/apt",78,2,0,2000-01-01,0.00,1,342
35840564,"Cozy 2 bedroom apt in astoria / long island city",201153591,Sadat,QUEENS,Astoria,40.765950,-73.926560,"Entire home/apt",215,2,2,2019-07-07,2.00,2,153
35841083,"*nice and cozy private bedroom*",13059803,Marie,QUEENS,"Jackson heights",40.757400,-73.858250,"Private room",60,2,2,2019-07-01,2.00,1,326
35841291,"Large bedroom in super large elevator building",153313824,Jeffrey,MANHATTAN,Inwood,40.864710,-73.924740,"Private room",100,1,0,2000-01-01,0.00,1,365
35841507,"Scandinavian style 1br with city view",103125301,Jessica,BROOKLYN,Williamsburg,40.710430,-73.959630,"Entire home/apt",175,30,0,2000-01-01,0.00,1,154
35842224,"Private floor in historic bed stuy next to subway",110026,George,BROOKLYN,Bedford-stuyvesant,40.680340,-73.939910,"Entire home/apt",87,1,0,2000-01-01,0.00,1,9
35842254,"Santa’s party house",269606659,Steve,BROOKLYN,Bushwick,40.698740,-73.929690,"Entire home/apt",150,2,0,2000-01-01,0.00,1,365
35842268,"A modern studio in the heart of midtown west",188338351,Janette,MANHATTAN,"Hell's kitchen",40.756540,-74.000120,"Entire home/apt",177,1,5,2019-06-30,5.00,1,86
35842456,"Spacious room, subway, lirr &private parking",26802715,Wu,QUEENS,Flushing,40.767310,-73.822200,"Private room",54,4,0,2000-01-01,0.00,2,68
35842545,"Cozy perfection in the middle of everything",2880794,Brandy,BROOKLYN,"Park slope",40.677570,-73.980370,"Entire home/apt",115,3,1,2019-07-02,1.00,1,29
35842576,"Sunny, quiet 2 br apt in the heart of manhattan",200782217,Tara,MANHATTAN,Chelsea,40.743250,-73.995280,"Entire home/apt",223,3,0,2000-01-01,0.00,1,169
35842999,"Clean quiet 1br in lovely doorman fidi building",5339419,Catherine,MANHATTAN,"Financial district",40.711330,-74.006760,"Entire home/apt",220,4,0,2000-01-01,0.00,1,6
35843422,"Private room & bathroom, 500 ft away from beach.",5334994,Urmat,QUEENS,Arverne,40.589210,-73.799670,"Private room",75,2,3,2019-06-30,3.00,1,79
35843964,"Luxury 3 stops to times square",13107477,Henry,MANHATTAN,Harlem,40.820240,-73.943620,"Entire home/apt",125,2,1,2019-07-05,1.00,1,266
35844248,"Luxury apartment in the upper east side .",233756380,Andrea,MANHATTAN,"Upper east side",40.770980,-73.952400,"Entire home/apt",115,2,1,2019-06-24,1.00,1,234
35844386,Brooklyn.,67302443,Madina,BROOKLYN,"Crown heights",40.666030,-73.929250,"Shared room",50,1,0,2000-01-01,0.00,1,314
35844745,"Entire apartment 3bdr 2br",493545,Jennifer,BROOKLYN,"Crown heights",40.673980,-73.946690,"Entire home/apt",250,1,0,2000-01-01,0.00,2,22
35845267,"Modern astoria "crib"",269635110,Niko,QUEENS,"Long island city",40.755270,-73.931250,"Entire home/apt",125,2,1,2019-06-23,1.00,1,346
35845453,"Bushwick dream",161467377,Sam,BROOKLYN,Bushwick,40.696890,-73.925660,"Entire home/apt",189,2,1,2019-06-30,1.00,1,24
35845476,"Modern & hip building - quiet room - elevator!",4239407,Steve,MANHATTAN,Chinatown,40.716580,-73.990650,"Private room",89,2,0,2000-01-01,0.00,2,10
35846059,"★ amazing★ time square/ 2 bedroom 3 bed apt",266992480,Sam,MANHATTAN,"Hell's kitchen",40.765580,-73.988550,"Entire home/apt",500,1,4,2019-07-06,4.00,2,2
35847458,"Spacious, cozy and bright bedroom in sunset park",39259484,Clarissa,BROOKLYN,"Sunset park",40.644580,-74.020010,"Private room",50,2,0,2000-01-01,0.00,1,20
35847646,"South bronx luxury amenities building",269656657,Dev,BRONX,"Port morris",40.808550,-73.929480,"Entire home/apt",220,30,0,2000-01-01,0.00,1,180
35848679,"Private room in ridgewood 25 mins from manhattan!!",269664482,Jacqueline,QUEENS,Ridgewood,40.707740,-73.909290,"Private room",60,3,0,2000-01-01,0.00,1,365
35850605,"Convenient private master room prime time square!",2196491,Sophia,MANHATTAN,"Theater district",40.756960,-73.983230,"Private room",65,14,0,2000-01-01,0.00,3,85
35850990,"Convenient private room in middle of times square!",2196491,Sophia,MANHATTAN,"Theater district",40.756750,-73.985140,"Private room",70,14,0,2000-01-01,0.00,3,35
35855199,"Beautiful bedroom in nyc! minutes to central park!",268807394,Dean,MANHATTAN,"East harlem",40.801430,-73.939160,"Private room",80,3,0,2000-01-01,0.00,3,205
35855969,"Stunning bedroom!! walking to central park!!!",130617332,Haley,MANHATTAN,Harlem,40.812260,-73.943490,"Private room",80,3,0,2000-01-01,0.00,3,187
35856471,"Grand opening  3 levels tons of sunlights 25%off",269707834,Angel,BRONX,Wakefield,40.891980,-73.847790,"Entire home/apt",309,2,0,2000-01-01,0.00,1,168
35856599,"Awesome private room with queen-size bed",268572259,Sergii,BROOKLYN,Bushwick,40.704890,-73.925580,"Private room",78,30,0,2000-01-01,0.00,3,325
35858194,"The foodie pad",269718824,"Ndeye anta",MANHATTAN,Harlem,40.814360,-73.953990,"Private room",119,3,0,2000-01-01,0.00,1,5
35859800,"Spectacular sunny 3br | 2ba",268612146,"Sharon & henry",MANHATTAN,"Financial district",40.707620,-74.002330,"Entire home/apt",600,3,0,2000-01-01,0.00,1,355
35860327,"Dreamy bright nook",4107600,Valentina,BROOKLYN,Bushwick,40.703790,-73.917080,"Private room",50,2,0,2000-01-01,0.00,3,77
35860350,"Cute, tidy room in the best part of crown heights!",37678089,Katie,BROOKLYN,"Crown heights",40.674590,-73.957600,"Private room",65,1,0,2000-01-01,0.00,1,342
35860425,"Amazing west village ✌ location is ♕nyc",269076400,Alex,MANHATTAN,"Greenwich village",40.730540,-74.000610,"Entire home/apt",323,1,5,2019-07-05,5.00,1,185
35860626,"Backyard in bk, modern reno, sleeps 6, walk 2train",53648985,Cristina,BROOKLYN,"Crown heights",40.676120,-73.937220,"Entire home/apt",300,2,1,2019-07-01,1.00,1,58
35862574,"2bdrms lrg prime williamsburg apt in townhouse",269652307,Gabriel,BROOKLYN,Williamsburg,40.713250,-73.958740,"Entire home/apt",170,1,1,2019-06-28,1.00,1,77
35863145,"Cozy and clean entire home",23533897,Fatou,BROOKLYN,"Crown heights",40.675800,-73.950910,"Entire home/apt",1000,2,0,2000-01-01,0.00,7,267
35863336,"Stunning spacious king size -bedroom near columbia",2542371,Leonidas,MANHATTAN,"Upper west side",40.798290,-73.972660,"Entire home/apt",174,30,0,2000-01-01,0.00,1,1
35863730,"Cozy private room in ditmars astoria",15678733,Melisa,QUEENS,"Ditmars steinway",40.773790,-73.912910,"Private room",56,4,0,2000-01-01,0.00,1,350
35864796,"Trendy&fun family home|15min to midtown manhattan",91926697,Jan,QUEENS,"Long island city",40.759430,-73.929010,"Entire home/apt",350,2,2,2019-07-04,2.00,1,330
35864932,"Best location in nyc | 2 bedroom gem!",268066785,"Yael & graham",MANHATTAN,Midtown,40.755490,-73.969380,"Entire home/apt",350,3,0,2000-01-01,0.00,1,280
35865346,"Spacious modern apt. near jfk airport and trains",269763887,Sharon,QUEENS,Jamaica,40.686360,-73.788660,"Entire home/apt",129,2,3,2019-07-07,3.00,1,348
35865788,"Brand new 1bedroom apartment with private terrace",81957246,Kasper,QUEENS,"Long island city",40.750410,-73.937610,"Entire home/apt",175,7,1,2019-06-23,1.00,1,17
35866148,"Luxury 2 bed in crown heights.",267593494,Matthew,BROOKLYN,"Crown heights",40.675320,-73.908910,"Entire home/apt",150,3,0,2000-01-01,0.00,1,73
35866165,"A place to stay in brooklyn",269334919,Mord,BROOKLYN,"Borough park",40.639790,-73.986330,"Entire home/apt",150,1,2,2019-07-01,2.00,1,44
35866719,"The white house bedroom 1",269775225,Dennis,BRONX,"Port morris",40.801460,-73.916730,"Private room",125,3,0,2000-01-01,0.00,2,365
35867138,"New cozy studio on the ues with gym and pool #6127",130270076,Keren,MANHATTAN,"East harlem",40.786720,-73.948800,"Entire home/apt",180,30,0,2000-01-01,0.00,2,341
35867271,"Empire state building area",269579151,Freedom,MANHATTAN,Midtown,40.748010,-73.985920,"Entire home/apt",229,3,0,2000-01-01,0.00,1,65
35867917,"Updated studio apartment, clean and fresh",158458681,Sadie,BROOKLYN,Bushwick,40.694060,-73.925500,"Entire home/apt",99,1,5,2019-07-05,5.00,1,57
35867923,"Room in a lovely loft with waterfront view",258654859,Mailys,BROOKLYN,Williamsburg,40.717350,-73.964410,"Private room",80,8,1,2019-06-24,1.00,1,157
35868549,"Brand new 1 bed in full service building #6125",35098529,David,MANHATTAN,"Kips bay",40.744100,-73.976830,"Entire home/apt",170,30,0,2000-01-01,0.00,5,213
35868596,"Lofted bed in converted factory loft near 2 metros",35606248,"Blake and madia",BROOKLYN,Bushwick,40.703010,-73.925520,"Private room",63,2,0,2000-01-01,0.00,5,358
35869234,"Sonder | 116 john | classic 1br + gym",219517861,"Sonder (nyc)",MANHATTAN,"Financial district",40.708520,-74.005100,"Entire home/apt",198,29,0,2000-01-01,0.00,100,345
35869466,"Sonder | 116 john | classic studio + gym",219517861,"Sonder (nyc)",MANHATTAN,"Financial district",40.708020,-74.006420,"Entire home/apt",180,29,0,2000-01-01,0.00,100,338
35870390,"Nyc west village charming 2 bedroom apt",269799543,Darlene,MANHATTAN,"West village",40.735580,-74.004920,"Entire home/apt",550,3,0,2000-01-01,0.00,1,353
35871036,"Huge 1 bedroom w/ a backyard near the heart of nyc",226414996,John,QUEENS,"Ditmars steinway",40.771700,-73.907990,"Entire home/apt",90,3,0,2000-01-01,0.00,2,21
35871317,"Lovely 1 br apartment in the heart of greenpoint",5564361,Cecile,BROOKLYN,Greenpoint,40.731090,-73.952670,"Entire home/apt",130,3,1,2019-06-27,1.00,1,43
35871510,"Sonder | 116 john | vibrant studio + fitness room",219517861,"Sonder (nyc)",MANHATTAN,"Financial district",40.708180,-74.006310,"Entire home/apt",135,29,0,2000-01-01,0.00,100,339
35871511,"Sonder | 116 john | vibrant 1br + fitness room",219517861,"Sonder (nyc)",MANHATTAN,"Financial district",40.706910,-74.006820,"Entire home/apt",165,29,0,2000-01-01,0.00,100,342
35871515,"Sonder | 116 john | stunning 1br + rooftop",219517861,"Sonder (nyc)",MANHATTAN,"Financial district",40.707720,-74.006730,"Entire home/apt",165,29,0,2000-01-01,0.00,100,347
35871541,"Exquisite 3br 2ba gem in ues",268623761,"Julia & todd",MANHATTAN,"Upper east side",40.768910,-73.952890,"Entire home/apt",600,3,0,2000-01-01,0.00,1,357
35872009,"Charming room 1 with 2 beds close to 2 metros",72957132,Niko,BROOKLYN,Bedford-stuyvesant,40.686980,-73.955140,"Private room",70,2,0,2000-01-01,0.00,3,291
35872024,"Full size bedroom in a duplex, private garden view",4521174,Caroline,BROOKLYN,"Crown heights",40.670320,-73.939570,"Private room",65,7,0,2000-01-01,0.00,3,63
35872972,"Totally renovated large apt. minutes to manhattan",269818817,Mark,QUEENS,Ridgewood,40.703050,-73.896140,"Entire home/apt",230,4,0,2000-01-01,0.00,2,142
35873124,"Bright and spacious apartment in east williamsburg",269818165,Michael,BROOKLYN,Williamsburg,40.711710,-73.945400,"Private room",60,3,0,2000-01-01,0.00,1,0
35873317,"Cozy and beautiful studio near times square",269822898,Jenny,MANHATTAN,"Hell's kitchen",40.760970,-74.000260,"Entire home/apt",135,1,1,2019-07-01,1.00,1,9
